hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,PE_max_outer,PE_max_inner
133.0,[250],[254],45.510292,36.74543162800322,95239.57,,26.650866,0.14002068,0.02027147,-6.3702807,-8.891909,0.59203,0.2152528,48.27509,38.828217,0,26,2.806178803655541,4.225388,3.7466972,11.407005,14.108196,1253.2184,2.4485244750976562,92.685,433.365,92.685,635.0523,238.47034,2.1114228,0.6306348,17.924332,21.224009,4.037293394342867,1.9530543746663118,0.7292934323267783,0.2846092206584378,17.924331665039062,21.224008560180664,4.095947265625,9.432942390441895,9689,200000,2697,21863,3886,11303,0,42,535,3861,417,1340,2791,3657,2012,14481,0.00026315186,0.00012438341,0.0005742304,0.00015124737,4.3910728e-05,9.646685e-06,0.00048456888,0.0003217441,2.811864e-06,1.015592e-06,50.657177,36.620045
133.25,[253],[253],45.07931,37.950706176175416,95234.56,,25.997887,0.12369319,0.02119643,-9.877026,-9.744575,0.5587585,0.21552908,48.575035,38.910633,0,35,2.787713680296808,4.242384,3.7428713,11.40292,15.188635,1265.7758,2.429748296737671,92.685,433.365,102.70500000000001,624.7677,238.24449,1.9300067,0.61776006,20.14721,27.00703,3.916111977071605,1.8865486750288,0.6574742435258019,0.29404974718321464,20.14720916748047,27.007030487060547,5.906726837158203,10.866670608520508,9689,200088,2859,22277,3679,11174,0,67,384,4128,0,2294,3133,2187,2482,16220,0.00025190564,0.00012441471,0.0005561138,0.00014735085,3.8747512e-05,1.022064e-05,0.00047944134,0.00030981645,2.6878063e-06,1.0290915e-06,58.94212,39.763134
133.5,[251],[252],43.62967,37.82896309772521,95238.62,,23.82126,0.12568411,0.021802269,-7.2932606,-6.948421,0.5556343,0.21740392,49.08279,39.048016,0,21,2.546112405440846,4.3359675,3.734432,10.9864435,14.814251,1271.5858,2.4188778400421143,82.66499999999999,433.365,112.725,611.9711,241.85152,2.0183048,0.6337819,21.01058,25.079088,4.02488720475454,1.7889837240189679,0.7332704801165413,0.3194310141799226,21.01058006286621,25.07908821105957,7.006123065948486,16.331073760986328,7705,202030,2049,22815,2878,12119,0,60,96,4638,359,832,2255,4080,1393,17180,0.00023580302,0.00012776932,0.000531784,0.00015060039,3.633675e-05,9.975847e-06,0.00051604665,0.00030757432,2.8037323e-06,1.0594231e-06,56.752823,41.777412
133.75,[254],[255],44.687393,36.62741146378845,95259.414,,20.237972,0.10716026,0.021192512,-4.6725254,-5.646676,0.51114875,0.2113339,48.74299,39.013355,0,12,2.4498668505472385,4.263595,3.7261055,11.409273,14.457387,1291.3529,2.3673574924468994,92.685,438.375,102.70500000000001,616.39215,236.02364,1.8027877,0.60504186,21.877829,22.578234,3.64073650241308,1.7424091735666112,0.7544279475794579,0.2931189824337925,21.87782859802246,22.57823371887207,5.472431182861328,11.281401634216309,9689,203478,3103,21942,3395,11697,0,55,416,3931,588,1397,2217,3611,2529,19100,0.00022351011,0.00012240531,0.00052123505,0.00014031403,2.9023759e-05,9.644556e-06,0.00047540266,0.00030191382,2.532694e-06,1.022577e-06,46.355003,44.47014
134.0,[250],[254],43.002148,36.45650667088633,95264.805,,20.243092,0.10456984,0.02096931,-7.1910524,-7.7437663,0.5051455,0.21068415,48.76527,39.073814,0,13,2.307445775859191,4.261125,3.7224371,11.411106,14.443014,1304.1445,2.4011757373809814,92.685,438.375,92.685,615.28534,235.73328,1.6686499,0.59019035,13.532022,25.588024,3.131245739661191,1.7497421474363524,0.7998181581916824,0.28141988048640887,13.532022476196289,25.588024139404297,7.223738193511963,12.68151569366455,9689,203442,3176,21515,3465,11652,0,74,557,3802,168,3424,2588,1554,2957,18618,0.00022093125,0.0001257595,0.00050910003,0.00013719378,2.944726e-05,9.481764e-06,0.0005102669,0.00032116362,2.0669918e-06,1.0052214e-06,56.175625,29.281786
134.25,[251],[253],41.929504,35.82988620350379,95273.11,,26.385794,0.10692188,0.01981519,-7.380901,-7.4581914,0.4984958,0.21123886,48.888515,39.122272,0,43,2.3132838675662093,4.25286,3.7227144,11.4170885,14.119262,1315.645,2.3908050060272217,92.685,438.375,92.685,610.4657,235.83946,1.7117437,0.6043483,16.52168,23.354288,3.224603281460887,1.7160636907600844,0.7818133334701867,0.2737763718757118,16.52168083190918,23.35428810119629,5.8516693115234375,11.321887016296387,9689,203484,3556,21231,3508,12956,0,113,375,4579,304,379,2661,4465,2600,16357,0.00024145556,0.000130308,0.00048744454,0.00013497048,2.8214428e-05,1.0213217e-05,0.000489544,0.00032918577,1.871269e-06,1.0059596e-06,51.445095,33.298363
134.5,[252],[245],42.11246,35.33654332961012,95295.08,,17.535475,0.12286158,0.018194478,-6.0801053,-8.912313,0.51591694,0.21076345,48.833588,39.17325,0,12,3.009167348222908,4.26659,3.7214026,11.045296,14.462855,1339.8633,2.3858425617218018,92.685,443.385,122.74500000000002,611.00586,234.27931,1.5925765,0.62222964,16.4353,25.18864,3.537616449490151,1.770293913584445,0.6194223297182423,0.2868423348831079,16.435300827026367,25.188640594482422,7.626657009124756,17.024580001831055,9689,206264,3116,21630,3071,13498,0,114,196,5031,0,801,2706,4006,2923,18934,0.0002231232,0.00012810231,0.00046773002,0.00013267821,3.015237e-05,1.0147993e-05,0.000452107,0.00031633663,1.924718e-06,9.879715e-07,57.678772,33.16966
134.75,[247],[256],41.079514,34.68837443294141,95279.45,,23.988964,0.11315146,0.017557114,-8.977265,-5.833446,0.4996858,0.20560296,48.42724,39.16444,0,32,2.4905662736286773,4.2048993,3.7129478,11.351673,14.839809,1355.3004,2.376383066177368,102.705,438.375,92.685,618.3302,231.62933,1.61234,0.5558408,19.90088,19.723776,3.3475233018924926,1.757172376744809,0.6514915713201301,0.2544866259030728,19.900880813598633,19.72377586364746,6.800661563873291,12.303650856018066,11881,200980,4230,19975,4111,11481,0,105,345,4066,1447,2285,2032,1843,3722,17211,0.00022103716,0.00011623662,0.00043873934,0.00012886827,3.0933697e-05,1.0088463e-05,0.0004095974,0.00031959763,1.9741021e-06,9.564418e-07,44.540783,39.925255
135.0,[251],[255],43.88678,35.115957642329555,95268.375,,20.963148,0.14762723,0.017925901,-9.185004,-6.4445066,0.594608,0.20870483,49.720802,39.37928,0,24,2.7789525289408368,4.2945952,3.7166014,10.296219,13.759588,1341.0067,2.349532127380371,82.66499999999999,438.375,92.685,595.73676,239.73375,2.096266,0.54719466,17.113873,22.438126,3.8755956322352514,1.6890779260251132,0.7632565576276042,0.253528933145953,17.113872528076172,22.438125610351562,6.640077590942383,12.069193840026855,7705,205440,2366,21752,3136,12653,0,184,584,4074,0,1206,2337,3643,1813,17778,0.0002628233,0.000115204835,0.0005177954,0.00013319108,4.3481254e-05,9.821062e-06,0.00045448533,0.00033069745,2.4001304e-06,9.529154e-07,50.56717,36.588764
135.25,[253],[255],42.637222,36.60735610059199,95246.68,,21.279377,0.15241015,0.015839452,-11.401184,-6.493396,0.60680634,0.20423572,49.228916,39.3966,0,23,2.987464221593341,4.2258186,3.7098067,11.022275,14.822454,1358.6924,2.3756484985351562,92.685,438.375,102.70500000000001,605.9551,235.15729,1.7393011,0.5250473,20.77759,14.681486,3.386039545636402,1.643134348873063,0.7025404667105872,0.2441283460414658,20.777589797973633,14.681486129760742,9.881540298461914,12.956116676330566,9689,203484,3235,21241,3607,12236,0,152,369,4381,878,2181,2192,2141,3024,18334,0.00022985572,0.00010871262,0.00051238044,0.00012694222,3.58175e-05,9.093334e-06,0.0004464633,0.0003349117,2.6951632e-06,9.206686e-07,37.418396,41.19284
135.5,[256],[253],42.151512,36.86812851811183,95244.734,,24.519835,0.15555373,0.015700113,-11.921589,-7.374669,0.61262935,0.20347352,49.185062,39.45836,0,18,2.9330625356697086,4.2225103,3.7065475,13.160281,13.050551,1365.298,2.4522345066070557,92.685,438.375,102.70500000000001,599.47986,234.58504,1.819759,0.4925766,20.375393,18.775536,3.822379812654897,1.5612623655670528,0.6347644406349707,0.24066995975084518,20.37539291381836,18.775535583496094,6.079239368438721,10.407499313354492,9689,203448,3244,21882,3477,11873,0,92,433,4012,764,2392,2096,1798,2928,17878,0.00024316371,0.00010808577,0.000544851,0.00012363504,3.8108938e-05,8.727102e-06,0.00043930684,0.00034125452,2.9523912e-06,9.0111234e-07,39.514977,41.25159
135.75,[258],[250],42.26885,37.148311385671605,95228.52,,19.341202,0.15374097,0.014908237,-9.325231,-5.820423,0.59209275,0.20265302,49.17002,39.467014,0,5,3.191742334962415,4.230522,3.7049634,12.435869,13.7341585,1376.1299,2.5010457038879395,92.685,443.385,112.725,597.3318,232.77464,1.811876,0.49586588,17.25883,16.34435,3.8502657915259597,1.50850753927733,0.6555807659565902,0.22992825537669462,17.25882911682129,16.344350814819336,11.234604835510254,13.195453643798828,9689,206474,3252,21657,3382,13208,0,111,385,4190,309,3409,2504,1380,2055,17404,0.00022317021,0.000108336666,0.00055106153,0.00012028295,4.0593204e-05,9.317543e-06,0.00048848556,0.00035557657,3.0740594e-06,9.19371e-07,38.01488,34.60844
136.0,[253],[246],42.498096,35.26822737879401,95193.01,,24.153248,0.14325483,0.013877724,-8.615859,-6.26792,0.55823267,0.19948786,48.597614,39.386158,0,27,2.9176795630547137,4.1832047,3.6962626,12.07413,13.037569,1397.217,2.495776653289795,102.705,443.385,112.725,607.3688,227.86859,1.5684777,0.4965033,16.860945,18.705042,3.414934671851305,1.5208923757351342,0.6223074769834537,0.22732192665482875,16.860944747924805,18.705041885375977,8.761404991149902,17.55042266845703,11881,204180,4375,19979,3918,12938,0,195,447,4942,0,379,3341,3199,2797,15756,0.00020496082,0.00010644635,0.00051113695,0.000115932606,3.8511273e-05,8.9138275e-06,0.0004370895,0.00034979073,2.7686344e-06,9.108175e-07,45.520992,35.592506
136.25,[245],[248],44.201042,33.71306616623209,95216.85,,22.14876,0.12752745,0.012957171,-8.131566,-5.95265,0.5143116,0.1969106,47.79079,39.29201,0,24,2.551422596432769,4.117504,3.6891274,11.777307,14.08969,1417.3265,2.484687566757202,112.725,443.385,112.725,613.0345,222.71178,1.5620381,0.4589206,21.670687,16.331327,3.551242426100706,1.352200550932278,0.6291393480047401,0.22533925740520466,21.670686721801758,16.187585830688477,6.35963249206543,16.331327438354492,14329,201466,5830,18769,4445,12584,0,162,632,3958,1047,3006,2654,1085,5666,14815,0.00020505086,0.00010430348,0.00049134664,0.00011092349,3.3690965e-05,8.885939e-06,0.00037599678,0.00037572606,2.3897137e-06,9.116544e-07,38.62959,46.019623
136.5,[249],[254],45.005817,35.136257440989255,95207.72,,20.098055,0.15071428,0.014350973,-8.502045,-6.0271196,0.57479763,0.19920366,49.18918,39.543274,0,14,3.3507296058857894,4.204201,3.6922722,12.778043,13.740586,1383.8398,2.4933176040649414,92.685,438.375,92.685,588.46606,234.04045,2.041746,0.47934476,18.826916,23.547913,3.971867008591666,1.4542124606336935,0.7926023743742404,0.21791353239809036,18.826915740966797,23.54791259765625,5.829071998596191,18.53462791442871,9689,203388,3353,21631,3643,13888,0,176,394,5583,525,2526,2582,1089,3274,18112,0.00026172417,0.000101323814,0.00062327215,0.00011514473,4.3676762e-05,9.427355e-06,0.00040781355,0.0003640061,2.8767383e-06,9.4155075e-07,50.66315,39.08501
136.75,[251],[254],44.873734,38.18786654933806,95226.9,,21.901817,0.16521768,0.015217799,-6.6123333,-6.291603,0.6413123,0.20157021,49.65393,39.692757,0,27,3.7381753730154283,4.2642555,3.692306,11.407422,12.692756,1368.344,2.4340837001800537,82.66499999999999,438.375,102.70500000000001,568.77435,238.53769,2.199213,0.48993683,16.90409,15.11265,4.228235933509463,1.4206953179741526,0.7382591892742246,0.23408168461946818,16.904090881347656,15.112649917602539,6.777868270874023,9.327524185180664,7705,205462,2373,23114,3045,14644,0,207,217,6068,0,289,2662,3562,2202,19246,0.00027971584,0.00010177545,0.0006976194,0.00011755331,5.1476127e-05,9.369493e-06,0.00044428837,0.00035853626,3.150933e-06,9.4152745e-07,37.377487,33.714912
137.0,[253],[257],44.625957,36.72966404543578,95217.695,,22.853561,0.15987097,0.014051208,-9.508608,-6.379114,0.6297123,0.19761148,49.112022,39.65374,0,16,3.9230071770719706,4.219967,3.692012,11.332326,13.748863,1374.2727,2.4004645347595215,92.685,438.375,92.685,575.86774,235.81778,1.9466628,0.47785914,18.490961,15.781795,3.918678991631993,1.3599282404614272,0.6791643994884509,0.2278342598151683,18.4909610748291,15.781794548034668,7.797547817230225,10.841659545898438,9689,203394,3437,21674,3600,14453,0,201,373,5189,190,3302,2867,1305,3308,17725,0.00026135682,9.9133664e-05,0.00069220597,0.00010960465,4.3868687e-05,9.10421e-06,0.00042806807,0.00037044336,2.977909e-06,9.2107865e-07,33.727066,36.13122
137.25,[260],[258],43.78083,34.57466231221738,95188.95,,28.35913,0.13128677,0.012156642,-11.000854,-6.327286,0.54299384,0.19365454,48.146595,39.565174,0,26,4.5547850516137,4.117693,3.687258,12.038476,12.680895,1394.5605,2.403014659881592,112.725,438.375,92.685,576.4049,228.92368,1.6777502,0.4352439,20.347488,12.526436,3.4184704414953355,1.205284750048831,0.6864302809800681,0.2263189996987478,20.347488403320312,12.526435852050781,7.312056064605713,10.845096588134766,14329,198304,4906,20045,4864,13186,0,213,667,5412,616,2988,3285,401,4341,15268,0.0002151952,9.391876e-05,0.0005699084,0.000102001926,3.0369598e-05,9.269429e-06,0.00038531705,0.0003936697,2.483125e-06,8.7526024e-07,28.140589,39.142235
137.5,[258],[249],45.40931,36.096130665931994,95176.94,,23.20128,0.16240962,0.0126457345,-10.135779,-5.8468895,0.61242807,0.20103289,49.096245,39.694664,0,47,3.8965255364839058,4.23252,3.692636,13.518398,14.111398,1377.9673,2.419015884399414,92.685,438.375,112.725,577.24695,237.04077,2.0739398,0.45606083,17.930902,15.380893,4.012705837651413,1.2278267370272464,0.6703350168992699,0.2280761490466961,17.9309024810791,15.380892753601074,4.96514368057251,8.158425331115723,9689,203206,2859,22507,3824,15469,0,319,167,7016,0,1971,3535,607,2386,13155,0.00026692235,0.00010262138,0.00067095656,0.000111193964,4.6199097e-05,1.0760993e-05,0.00042356216,0.0003886863,2.630843e-06,9.106661e-07,33.414177,36.259796
137.75,[249],[250],45.079964,36.37377078660572,95167.52,15.150929,30.703283,0.1526777,0.012920802,-5.901494,-5.587526,0.603645,0.1992384,48.90922,39.600067,1,39,2.9781915957667375,4.2476096,3.6894245,14.929008,13.04099,1382.7224,2.4240000247955322,92.685,443.385,102.70500000000001,584.3414,235.67134,2.1610384,0.46818057,15.51727,17.616776,4.317866682653868,1.2359421172855805,0.7353185945155793,0.2315622614519116,15.5172700881958,17.616775512695312,8.065577507019043,12.586465835571289,9689,206534,2736,23407,3633,16659,0,396,266,6867,80,551,3125,2597,2324,19326,0.0002703523,0.00010080805,0.00072276907,0.000108233915,4.279159e-05,1.198745e-05,0.00043368386,0.0003872388,2.2907411e-06,9.3464286e-07,40.239845,31.685274
138.0,[250],[248],44.951023,36.124260978844326,95183.35,,23.727945,0.15032455,0.014175106,-6.1479845,-7.3800035,0.592063,0.2022929,49.202515,39.689205,0,25,2.673641530007919,4.3143587,3.6895387,13.147998,13.7590885,1377.1403,2.4337425231933594,82.66499999999999,443.385,102.70500000000001,576.1452,240.21565,2.2688463,0.4970064,16.110666,16.415,4.52910993347434,1.3181239925666144,0.5842425939661187,0.24393843682903893,16.110666275024414,16.415000915527344,6.360783576965332,12.477410316467285,7705,208458,1632,23986,3061,16776,0,318,129,6813,67,1574,2742,2713,1408,19264,0.00028523774,0.00010619262,0.000709885,0.00011728194,4.3921027e-05,1.16924275e-05,0.00048553816,0.00038447164,2.1881929e-06,9.469828e-07,38.15461,32.873238
138.25,[250],[255],45.441956,36.86894231534186,95151.055,,25.502577,0.14004277,0.012855418,-7.24405,-6.1530933,0.5941722,0.19901066,48.795742,39.621597,0,32,3.141289303322772,4.2443285,3.6868227,12.427275,12.333119,1380.5991,2.3924734592437744,92.685,443.385,92.685,584.3075,237.51555,2.1101198,0.46714818,15.530452,15.563087,4.101107758310831,1.2630100215419664,0.6951616661972695,0.21648646429530868,15.530451774597168,15.563087463378906,7.323353290557861,8.09109878540039,9689,206612,2770,22719,3859,17287,0,372,246,6749,0,0,3446,3846,2052,17737,0.00028674348,0.000102800564,0.00071802235,0.00010703057,4.079457e-05,1.21033545e-05,0.0004426454,0.00038605422,2.1852545e-06,9.270725e-07,33.61601,31.842804
138.5,[256],[266],44.680492,33.25966148802688,95109.914,,23.866907,0.113438085,0.010874391,-7.7376847,-6.8790474,0.50670624,0.19294445,47.776928,39.46719,0,38,4.269020205923762,4.1125765,3.6795406,11.663804,14.439695,1400.3376,2.367507219314575,122.74499999999999,438.375,62.62500000000001,576.8172,228.33043,1.7752963,0.3753541,15.406679,17.390617,3.1633208419856174,1.1202003098736693,0.7278355581450768,0.17062287094740783,15.406679153442383,17.39061737060547,7.919997215270996,9.3814697265625,16977,194694,4857,19697,7155,13915,0,359,897,5964,1307,392,4446,1454,3982,15475,0.0002478115,8.608909e-05,0.00052983937,9.7350014e-05,2.9772651e-05,1.2078708e-05,0.00037887238,0.00039506823,1.9567142e-06,9.2585714e-07,40.351395,34.523323
138.75,[262],[257],42.79178,34.12952599614303,95100.41,,22.647018,0.1083379,0.012481156,-9.245943,-7.7094336,0.51202786,0.19623381,48.24726,39.577145,0,29,4.0699012736886875,4.1496983,3.684414,11.679029,14.095205,1395.1271,2.374481439590454,112.725,443.385,112.725,573.9519,232.18419,1.7425333,0.43176123,18.53306,16.475657,3.226764369521903,1.3206044377353188,0.7733373806385099,0.19119123818083636,18.53306007385254,16.475656509399414,6.969183921813965,12.681539535522461,14329,201406,3809,21281,5461,14671,0,246,853,5402,300,1412,3911,2378,1490,16905,0.0002313883,9.4625284e-05,0.0005499945,0.000100100326,2.8011153e-05,1.2234824e-05,0.00039586003,0.0003783468,2.2803638e-06,9.090211e-07,33.94088,36.52472
139.0,[264],[249],44.56217,33.47174435813955,95117.664,,29.286129,0.12169562,0.013173012,-10.090852,-7.966216,0.57448024,0.19752689,48.464436,39.70791,0,53,3.6468698904405783,4.180659,3.6902673,12.788491,14.459056,1388.4457,2.346212387084961,102.705,443.385,132.765,578.65796,236.85344,1.5913687,0.47778657,21.353188,18.538172,3.1958206579127966,1.4542967646297569,0.6988603668057396,0.20720975056033916,21.353187561035156,18.538171768188477,7.193329334259033,8.646864891052246,11881,203562,3226,22661,4068,15443,0,208,934,6073,65,1874,2732,2200,1482,17565,0.00020965209,9.937284e-05,0.0005595544,0.00010627012,3.464002e-05,1.2116492e-05,0.00043160384,0.0003783148,2.4665924e-06,9.123704e-07,39.434254,43.681778
139.25,[256],[244],45.23124,35.04018549951131,95124.875,,24.072308,0.13857695,0.013651572,-11.153884,-6.9333396,0.6024588,0.20003201,48.68723,39.762825,0,34,3.153688361130251,4.23751,3.6923652,11.075802,14.800718,1380.1412,2.3242576122283936,92.685,443.385,122.74500000000002,584.39233,240.5024,1.7723576,0.47094738,15.682995,16.043026,3.693004810181145,1.4140796891702188,0.7446650642219258,0.2017348161336695,15.682994842529297,16.043025970458984,9.164502143859863,9.389307975769043,9689,206092,2732,23748,3234,16298,0,396,464,6484,0,678,2552,3415,1756,18245,0.00022768861,0.00010075732,0.00060172245,0.00011051698,4.394485e-05,1.2481486e-05,0.000426821,0.0003880317,2.7184096e-06,9.0576225e-07,38.25416,34.244823
139.5,[253],[251],44.476627,37.740736138436105,95138.61,,25.76075,0.1557526,0.01413302,-8.160931,-7.6556563,0.68103534,0.20396198,49.281727,39.83969,0,48,3.587327239606625,4.2883177,3.6936457,12.114556,13.747349,1361.7869,2.3465065956115723,82.66499999999999,443.385,102.70500000000001,575.8613,244.16858,2.0700154,0.4671383,19.24898,19.81429,3.7102962226292333,1.4772730679277866,0.8290190000619065,0.19693948074564813,19.248979568481445,19.814289093017578,11.190077781677246,10.242249488830566,7705,208654,1984,24336,3164,16229,0,324,313,5532,0,346,2646,4971,1367,17845,0.00025597666,9.840273e-05,0.00063356705,0.00011558012,4.8709833e-05,1.2765604e-05,0.0004892534,0.00039407637,2.7703509e-06,9.298769e-07,43.55728,38.74263
139.75,[252],[250],44.334084,36.84589215999341,95153.59,,25.765852,0.14579944,0.01511216,-8.447813,-6.772617,0.63134307,0.20571166,49.23069,39.843647,0,39,3.5757695383010217,4.290043,3.6949618,13.100004,13.036008,1362.2815,2.420931100845337,82.66499999999999,443.385,102.70500000000001,575.05237,244.61485,2.0152295,0.46868584,17.388144,19.181238,3.6413966207833677,1.434450275296498,0.8262249843527412,0.18244179626606716,17.38814353942871,19.181238174438477,8.287940979003906,8.739877700805664,7705,208616,1877,23960,3087,18224,0,358,209,6884,354,0,2377,4472,1331,17693,0.00024648904,0.00010428853,0.0006095065,0.000116472074,4.5367677e-05,1.3864405e-05,0.00049562013,0.0004041666,2.6389848e-06,9.4960893e-07,45.89935,35.724285
140.0,[253],[256],42.511852,37.00761504573676,95142.88,,25.70094,0.14052488,0.0155636985,-6.887659,-7.6702485,0.653639,0.20702177,49.29028,39.86067,0,50,3.955998378950005,4.2935843,3.6962485,11.399401,14.079237,1353.4957,2.3944175243377686,82.66499999999999,443.385,102.70500000000001,560.80774,245.64427,2.0734305,0.5047054,18.389614,21.152647,3.5563855525889156,1.5857816826014641,0.7420580585394214,0.1841001320612354,18.38961410522461,21.152647018432617,8.341129302978516,10.580209732055664,7705,208622,1739,23584,3443,18587,1,391,357,6468,0,546,2821,4627,914,17492,0.0002674765,0.0001049133,0.00059014454,0.00011655197,4.874946e-05,1.4941205e-05,0.0004975288,0.00040033678,3.5013543e-06,9.89763e-07,45.43264,36.242012
140.25,[254],[254],43.395916,37.500180324525324,95153.695,,26.60034,0.15332438,0.014873946,-9.148618,-7.6464067,0.6555136,0.20726515,49.272293,39.88071,0,45,4.118041761716533,4.3038397,3.6988313,10.7066555,14.078084,1347.4928,2.436978340148926,82.66499999999999,443.385,102.70500000000001,557.7499,246.37488,2.1067722,0.510916,20.033937,20.407076,3.5831246011309386,1.6313807598169277,0.8358481026057745,0.17428670051537046,20.033937454223633,20.407075881958008,8.096073150634766,8.298322677612305,7705,208668,1894,23431,3347,18567,0,317,377,6789,0,847,2799,4332,576,17707,0.00027564663,0.00010167666,0.0005809895,0.00011850126,5.0534378e-05,1.4197221e-05,0.0004693744,0.0003894404,3.2130279e-06,9.970444e-07,55.46425,40.361492
140.5,[248],[253],43.119198,35.02873281824509,95165.164,15.574132,26.077887,0.13140866,0.014000603,-8.317275,-6.8399496,0.6289198,0.2020291,49.01282,39.757587,2,34,3.945482586144216,4.2515116,3.696736,12.031634,14.07055,1361.8934,2.4467976093292236,92.685,448.395,92.685,568.8543,242.1698,2.2952287,0.4424922,15.634922,24.297445,3.7354282306914635,1.4342120132561393,0.8440692616441374,0.1705291145800263,15.63492202758789,24.29744529724121,7.183193206787109,10.749403953552246,9689,209546,2546,22785,4634,16857,0,366,496,6070,0,691,3940,3941,2192,17290,0.0002825748,8.977374e-05,0.00055616273,0.00011392826,4.0726314e-05,1.3276659e-05,0.0004423622,0.00038731124,3.1920954e-06,9.712293e-07,58.092262,32.90008
140.75,[252],[257],43.481964,36.776112356258714,95165.21,,21.594036,0.13365707,0.01408787,-8.253632,-8.481976,0.6256001,0.20160729,49.10153,39.805614,0,33,4.028454913214158,4.2465153,3.695582,12.055547,14.438465,1360.5239,2.451528549194336,92.685,448.395,92.685,564.4461,243.01567,2.2714221,0.42154026,17.41434,17.469275,3.574732134573995,1.3424204956871233,0.9397972923119823,0.17674866306733084,17.414339065551758,17.469274520874023,9.042945861816406,7.675528049468994,9689,209594,2398,22611,4703,16212,0,207,359,6600,921,521,3127,3873,987,16075,0.00028917124,9.311569e-05,0.0005646048,0.000112507114,4.101613e-05,1.2129146e-05,0.00045036018,0.00039633978,3.2057244e-06,9.336788e-07,38.5422,36.21832
141.0,[261],[249],43.535282,35.59674942413432,95142.15,,19.377783,0.10494281,0.014387073,-6.555673,-5.8053665,0.5440553,0.20087841,48.542717,39.81797,0,20,3.860486638977373,4.205235,3.6891232,12.730809,13.720594,1371.4518,2.408221483230591,102.705,448.395,112.725,570.18414,240.21074,1.7678083,0.46485093,13.725413,15.880504,3.376774261097563,1.5040628313453244,0.7621474613459198,0.1844159355030535,13.72541332244873,15.88050365447998,8.958538055419922,9.026490211486816,11881,207036,3428,22007,4399,16039,0,149,1039,6126,0,326,3074,4364,1841,13018,0.00022516833,9.4917305e-05,0.0005286085,0.00010817313,3.0557498e-05,1.2324451e-05,0.00042516147,0.00039459288,3.0448466e-06,9.032586e-07,41.693695,28.147665
141.25,[252],[257],43.109673,37.56456850036498,95150.15,,28.84673,0.13212025,0.01542906,-11.405574,-6.870183,0.63173306,0.2064948,49.23466,39.982117,0,38,4.295717220633164,4.332407,3.6920881,12.773823,14.448174,1342.2478,2.403214454650879,82.66499999999999,448.395,102.70500000000001,556.1748,247.99004,2.0671396,0.48369455,14.862252,19.140787,3.305004099580359,1.5733730455419161,0.97095451578163,0.19260199080983678,14.862252235412598,19.14078712463379,10.974503517150879,8.538810729980469,7705,211578,2101,23438,3445,16552,0,110,216,6062,357,3645,2642,1881,1938,16076,0.00026610674,9.974376e-05,0.00053394213,0.000119176,4.9871483e-05,1.2309702e-05,0.0005087996,0.0003672803,4.008206e-06,9.5133345e-07,45.31973,30.903467
141.5,[253],[248],43.599102,36.478932427995986,95116.29,,27.078556,0.11968375,0.014514439,-7.272124,-6.8648424,0.5656778,0.20527063,48.94661,39.915543,0,59,3.7043475242349007,4.273506,3.6859887,12.736265,14.080457,1356.3431,2.3949062824249268,92.685,453.405,112.725,569.5002,243.65913,1.8860536,0.4762208,15.9270735,19.143421,3.4300799448193047,1.6000591682592895,0.7930530366559387,0.17595948987535204,15.92707347869873,19.143421173095703,6.876537322998047,7.718149185180664,9689,212340,3194,22953,3859,16058,0,159,546,5908,0,0,3088,5246,3143,15500,0.00023584608,0.00010137172,0.0005017531,0.00011458086,3.7944053e-05,1.3487455e-05,0.00044439684,0.00036525223,3.4359755e-06,9.2639e-07,46.479504,33.821575
141.75,[253],[255],42.606094,37.5249326138096,95146.44,17.188374,22.780388,0.13598105,0.015251312,-10.402075,-7.5309777,0.63874555,0.20662358,49.25105,40.025345,2,44,4.147111187738665,4.350924,3.6848102,12.133192,14.437484,1345.1279,2.416551351547241,82.66499999999999,453.405,102.70500000000001,554.3709,247.73174,2.0353038,0.51617384,14.153025,16.407572,3.5330400761935445,1.6542552803058237,0.8529765574018762,0.20151069110506936,14.153024673461914,16.40757179260254,8.445229530334473,9.938685417175293,7705,214434,2193,24242,3237,16873,0,224,204,5872,399,0,2460,5775,2102,16763,0.00025261228,0.00010255665,0.0005111297,0.00011941666,4.8960927e-05,1.34497795e-05,0.0005196923,0.00035821542,4.4088506e-06,9.295072e-07,41.423656,29.687462
