hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,t2,w_max_inner,w_max_outer,w_mean_lower_inner,w_mean_lower_outer,w_mean_upper_inner,w_mean_upper_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,lcl_pdiff,theta_e,theta_e_inner,theta_e_outer,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,precip_sum_inner_v,precip_sum_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,ni_mean_inner,ni_mean_outer,nr_mean_inner,nr_mean_outer,nc_mean_inner,nc_mean_outer,PE_max_outer,PE_max_inner
94.25,[255],[257],46.775043,36.29703568258593,95180.484,297.12875,,27.311184,0.25926408,0.02041697,0.16391408,0.029975718,0.18677205,0.02754601,-7.96983,-8.315752,0.6497202,0.28241614,46.167023,39.475246,0,27,4.846262024472526,4.019999,3.697376,12.751636,14.10474,1456.7483,2.366569995880127,39.110394,342.7909,344.07547,343.6971,82.66499999999999,343.185,82.66499999999999,602.92993,236.4048,2.818841,1.1952138,21.903214,28.941107,20436.598,37285.89,4.077689000818618,2.8891920593489457,1.3385989895812502,0.3723876201961875,21.903213500976562,28.94110679626465,8.813475608825684,12.6576509475708,7705,124960,2487,12551,3918,10321,0,54,235,1673,0,0,3455,7001,2433,10468,0.00037961965,0.00019881863,0.0008110902,0.00027504397,6.66531e-05,2.1918268e-05,0.00047967533,0.00036845624,1.959258e-06,1.2279955e-06,417640.75,417674.1,2434.8066,1585.6217,229863170.0,153830700.0,66.91711,48.36835
94.5,[253],[255],47.850487,37.90416074480329,95170.99,297.12372,,23.535244,0.31234023,0.019437829,0.18963018,0.030328827,0.21879275,0.027561566,-4.105382,-8.48522,0.6717674,0.28701025,46.378086,39.50345,0,44,4.795510351791042,4.09322,3.698011,13.450367,14.47874,1428.3894,2.344728708267212,39.725296,342.7751,344.54987,343.63666,72.645,343.185,82.66499999999999,620.46826,242.87311,2.989529,1.1622087,21.837408,30.903887,16418.492,39566.23,4.4660531702297055,2.7167255320112416,1.0241718121110785,0.3812455997991382,21.8374080657959,30.903886795043945,7.409563064575195,10.276788711547852,5957,126708,1471,14248,3136,11541,0,51,100,1847,445,14,2425,7582,1015,12107,0.00038364803,0.00021188939,0.00082843396,0.00028583533,7.698533e-05,2.1926175e-05,0.0005181975,0.00035839458,1.7628234e-06,1.2584843e-06,393394.12,418532.53,2285.3828,1687.9932,257433950.0,156222660.0,64.35358,46.74411
94.75,[252],[252],47.875587,38.349156443278,95154.984,297.1178,,21.004417,0.29494733,0.020169213,0.18044786,0.028691815,0.20766214,0.026526293,-3.1647289,-6.265437,0.63503176,0.2805782,46.431183,39.356937,0,16,4.733885311261441,4.0972557,3.7044294,12.036594,14.797993,1422.0321,2.389334201812744,39.939144,342.7603,344.34808,343.58685,72.645,348.195,92.685,633.6647,240.90411,3.0509129,1.1747248,21.376743,24.596405,16795.275,41110.668,4.377903895493506,2.7673116710457615,0.8351850953373371,0.3867300492535034,21.37674331665039,24.596405029296875,8.160733222961426,12.035059928894043,5957,130632,982,14605,3443,11776,0,31,6,1220,0,0,3315,8612,637,12235,0.00038900253,0.00020640044,0.00082980463,0.0002786246,6.9149704e-05,2.0643309e-05,0.0005099177,0.00034293934,1.2284696e-06,1.214918e-06,318907.88,408058.72,2179.0352,1672.6278,259317040.0,157260910.0,60.67475,44.703423
95.0,[250],[248],46.991764,37.833772949945356,95183.766,297.1092,,20.276588,0.27050745,0.023511244,0.16128436,0.028641399,0.18721625,0.027337894,-4.24559,-8.727264,0.62409306,0.28176883,46.43259,39.304256,0,27,4.890883659933461,4.116354,3.7104726,11.692488,13.768653,1422.2266,2.340862274169922,40.162018,342.73895,344.30954,343.57755,72.645,348.195,92.685,638.43304,241.90251,2.977084,1.1748333,24.190865,23.09789,16451.365,41209.63,4.443194767571227,2.813745603800619,1.0088032494329267,0.37811773382405783,24.19086456298828,23.097890853881836,7.69948148727417,13.594446182250977,5957,130632,1250,14277,3167,11683,0,0,154,745,0,0,2869,9265,953,13040,0.00036842067,0.00021398762,0.0007824185,0.0002788337,6.263239e-05,2.0794098e-05,0.00049798586,0.00035325642,1.2464903e-06,1.1772813e-06,292608.6,392582.94,2101.8152,1686.9222,259219440.0,161642380.0,58.017414,50.964375
95.25,[249],[254],48.482544,36.579031448210436,95152.61,297.106,,23.323092,0.25901693,0.01924447,0.15115246,0.027901838,0.17700611,0.025701476,-4.684685,-10.274233,0.6037887,0.2759236,46.15495,39.213596,0,42,4.626268970064279,4.036034,3.711105,12.398229,14.451271,1427.6262,2.3446524143218994,40.231083,342.73553,343.6582,343.5445,82.66499999999999,348.195,82.66499999999999,634.438,237.07472,2.8628242,1.1374102,20.6103,23.86197,20892.89,37495.863,4.357130321245468,2.844523840430941,0.9995425057916462,0.3637342879761617,20.610300064086914,23.861970901489258,8.358352661132812,11.550225257873535,7705,128884,2094,13248,4050,10398,0,1,189,832,0,0,3759,7917,1776,12172,0.00037665223,0.00021910833,0.0008163838,0.00026376522,6.010079e-05,2.0806336e-05,0.00045693523,0.00036710082,1.3683019e-06,1.2031334e-06,271963.53,390084.16,2344.5269,1682.5704,231588350.0,167916800.0,57.655716,44.12283
95.5,[244],[250],46.441826,34.793377555963644,95151.25,297.09848,,25.695492,0.19460131,0.018273534,0.14139724,0.025248595,0.1542735,0.023475455,-5.52345,-7.33818,0.5550774,0.26681045,45.64271,39.010998,0,46,4.500623153097545,3.9712245,3.7042174,13.095074,14.831661,1442.2098,2.3355329036712646,39.915436,342.70804,343.25162,343.5278,92.685,353.205,82.66499999999999,624.08453,229.94981,2.512022,1.1751562,21.163992,27.24547,23251.275,36674.277,3.773879732354787,3.1656250044833847,1.1218009913857165,0.3363960393565373,21.163991928100586,27.24547004699707,10.969924926757812,12.111092567443848,9689,130840,3407,11965,4852,9384,0,0,464,1111,0,0,4190,6697,3354,11054,0.00033106268,0.00022316643,0.00078933587,0.00024684984,4.7658777e-05,2.0631045e-05,0.00039780498,0.00034842896,1.5907759e-06,1.2614958e-06,271909.75,404945.1,2377.0396,1665.2316,199998130.0,156489280.0,59.232224,43.80403
95.75,[246],[255],46.687237,37.12280580305284,95176.79,297.0923,,25.515228,0.22010514,0.018223474,0.14622706,0.026311183,0.16393763,0.024255728,-5.45719,-8.9035,0.56767863,0.26534227,46.020878,39.1,0,51,3.920789025598698,4.030552,3.7045155,11.373992,14.858023,1415.9027,2.3190667629241943,39.770805,342.68863,343.70627,343.44272,82.66499999999999,353.205,92.685,634.87494,235.52823,2.7133205,1.1701556,19.297169,39.245087,19861.506,38164.625,3.672721029835747,3.2576298278741938,1.2921066266957837,0.3791006640639508,19.297168731689453,39.245086669921875,11.13869857788086,12.960538864135742,7705,132824,1944,13017,4370,9070,0,0,289,1143,0,0,3934,6548,1835,12250,0.0003438054,0.00021991982,0.000846633,0.00025356287,4.6177098e-05,2.0872187e-05,0.00044493575,0.00032578083,1.1869693e-06,1.3282291e-06,213699.81,428629.75,2316.875,1769.3613,217817780.0,148640460.0,81.590576,39.974464
96.0,[249],[258],45.632877,36.00305578595116,95231.24,297.08606,,22.8164,0.26780748,0.017161625,0.15064646,0.027582955,0.1784868,0.024935672,-6.4291477,-8.95018,0.5984303,0.26983404,46.42615,39.263847,0,59,3.2404565033383226,4.1088004,3.7018514,11.020758,14.8138075,1384.8862,2.2864902019500732,39.686146,342.65598,344.46246,343.36816,72.645,348.195,82.66499999999999,625.8882,244.15636,2.9729521,1.186531,15.050831,45.437103,16666.37,39464.02,3.9456299649466864,3.044301495875358,1.219213808688863,0.44821519044135166,15.050830841064453,45.437103271484375,6.575642108917236,25.663406372070312,5957,130632,962,14092,3606,9692,0,20,316,1554,0,0,3160,6663,765,13572,0.00038796887,0.00021778305,0.0008388558,0.00026868825,5.029924e-05,2.0603487e-05,0.00046951417,0.00032320112,9.2219966e-07,1.3749551e-06,163871.2,453619.62,2218.3477,1868.6646,256750690.0,151342270.0,108.740425,31.499296
96.25,[255],[249],45.330246,38.21830241910873,95251.164,297.0834,,22.075045,0.22509083,0.015928064,0.12806955,0.027524449,0.15115575,0.024576375,-4.6378217,-9.357254,0.52439946,0.27011338,46.30787,39.129166,0,32,2.8005296101322315,4.0454907,3.7009284,12.000716,14.83794,1400.9672,2.238757371902466,40.00872,342.63138,343.87167,343.3891,82.66499999999999,348.195,102.70500000000001,625.91486,239.81482,2.449847,1.2157733,18.710884,37.671246,17881.434,36639.76,3.585326612627004,2.9332876970352872,1.144129216619635,0.43071423806359443,18.71088409423828,37.67124557495117,7.104072570800781,19.62508201599121,7705,128884,2092,12715,3905,9656,0,0,121,1608,361,345,3284,6233,1797,11227,0.00032765837,0.00021729636,0.0007479664,0.0002630357,3.9005718e-05,2.0673187e-05,0.00043695484,0.0003466103,1.1949218e-06,1.3593747e-06,193530.98,466311.6,2253.193,1787.2845,229359820.0,169651280.0,91.99198,39.33136
96.5,[249],[245],46.682144,37.442995909721624,95247.39,297.0765,,20.457788,0.16653758,0.019548167,0.1278694,0.027304118,0.13710555,0.025332833,-3.929767,-6.3633037,0.49417794,0.26573315,46.08628,39.00955,0,28,2.713836142511594,4.0729103,3.6979446,11.4008,13.749805,1396.3763,2.2073020935058594,40.523434,342.58398,343.74893,343.32047,82.66499999999999,353.205,102.70500000000001,634.744,238.28658,2.3158362,1.2012211,17.861841,25.299898,16884.762,36655.26,3.8605226660295404,2.7412124732655077,1.0150684084070827,0.46641176612441515,17.861841201782227,25.299898147583008,9.324663162231445,15.00051212310791,7705,132824,2802,13135,3333,10082,0,23,186,1726,325,877,2619,5846,2517,12483,0.0003181179,0.0002103745,0.0007664498,0.00025443002,3.5599518e-05,1.9802652e-05,0.0004669335,0.00036302683,9.724884e-07,1.3246128e-06,154630.5,455387.22,2264.0146,1687.3136,246727710.0,177636420.0,61.163788,38.088345
96.75,[252],[250],47.82689,38.499276038139094,95256.266,297.0713,,22.959473,0.22346333,0.019865368,0.12642996,0.028848011,0.14945479,0.026566252,-3.7583327,-9.558268,0.5222933,0.26894,46.505226,39.084423,0,55,2.5225802016620564,4.1742997,3.7007792,11.05,14.796534,1369.254,2.2529499530792236,40.836792,342.56052,344.43018,343.2101,72.645,353.205,92.685,631.50586,244.37276,2.602516,1.1536973,16.875206,24.344791,14337.261,38451.574,4.154868566699214,2.624770203452943,1.0038330162383615,0.4463635978868321,16.875205993652344,24.344791412353516,8.383940696716309,13.90595531463623,5957,134572,1627,14548,2795,11104,0,21,289,2009,0,760,2334,6249,1547,13724,0.00034954198,0.00021149387,0.0007317153,0.00026339016,4.8389946e-05,2.0087882e-05,0.0005256488,0.00039853697,1.05512e-06,1.3245142e-06,148931.81,456303.53,2127.5676,1701.789,287297800.0,189809970.0,54.84895,36.542656
97.0,[249],[250],45.698906,37.665986587924344,95244.305,297.06268,,30.813225,0.21683495,0.020292936,0.1280284,0.027657716,0.1491024,0.025786955,-3.671762,-9.863157,0.53121865,0.26870558,46.54522,39.059288,0,66,2.366724308520495,4.1732984,3.7016532,12.043499,15.967667,1367.0067,2.2605979442596436,41.50419,342.51767,344.45813,343.14633,72.645,353.205,92.685,627.8845,245.81723,2.5036027,1.1206043,15.044677,28.429373,13774.822,39417.254,3.8881062942711706,2.6258137147844867,1.0531459440622941,0.45732800902602105,15.044676780700684,28.429372787475586,9.97300910949707,11.355941772460938,5957,134572,1608,15371,2815,11107,0,40,35,1994,241,193,2315,6657,1419,14301,0.00033676162,0.000204208,0.0007004258,0.0002622592,4.923541e-05,2.1480819e-05,0.0005447151,0.00038358656,1.1976624e-06,1.377128e-06,157042.25,479559.7,2178.4224,1652.5538,306668860.0,181465890.0,69.121155,31.191107
97.25,[253],[249],45.27694,36.78652947948825,95268.445,297.05804,,24.731796,0.18921448,0.017489068,0.12281419,0.025526023,0.13865465,0.02348331,-4.096442,-8.538784,0.5133688,0.26784217,46.204376,38.955795,0,41,2.361547912185584,4.0992217,3.6976123,11.665915,15.176494,1377.2593,2.2559070587158203,42.074318,342.4872,343.87683,343.1084,82.66499999999999,353.205,92.685,626.54346,241.85419,2.1411848,1.0727267,15.191962,32.649876,15562.132,37261.164,3.60085010801203,2.6969292322919087,0.8024202790042332,0.39110224320198755,15.191962242126465,32.64987564086914,9.176959991455078,13.534232139587402,7705,132824,2072,14337,3477,10617,0,39,78,2405,509,822,2689,4914,1850,13217,0.0003152769,0.00019500154,0.00069307775,0.00025350647,4.420747e-05,2.1119597e-05,0.0005024414,0.00038846515,1.232858e-06,1.3872045e-06,196887.84,501835.0,2192.1074,1588.0673,263229540.0,179442580.0,78.10372,33.12949
97.5,[250],[251],47.454605,38.151646852493286,95279.94,297.05096,,24.951458,0.19724493,0.015754385,0.14652556,0.024355737,0.15860587,0.02216942,-4.5048327,-9.371163,0.5573176,0.26667103,46.377922,38.93047,0,53,2.2909811657350767,4.074103,3.6982298,12.020372,14.7909565,1364.2927,2.2431418895721436,42.216713,342.43506,343.99466,343.02103,82.66499999999999,353.205,102.70500000000001,623.69165,243.06728,2.3205256,0.98883003,16.257797,33.800667,17034.979,35376.383,3.8254354259200327,2.6893525829949283,1.0614764853746042,0.33248252340539985,16.257797241210938,33.80066680908203,10.126733779907227,9.106255531311035,7705,132824,2300,14074,3344,10295,0,71,385,2821,0,0,2815,4887,2140,11626,0.00031612796,0.00018176432,0.0007072188,0.00025250888,4.8455524e-05,2.0638792e-05,0.00048138414,0.0004145054,1.2846949e-06,1.397265e-06,201006.38,507697.53,2168.7007,1527.1415,244457940.0,198857900.0,78.60294,36.574894
97.75,[252],[254],45.59766,37.80747558224586,95281.98,297.04736,,26.454529,0.195436,0.016220855,0.1537832,0.023566557,0.16370197,0.021699354,-7.680298,-7.70107,0.587696,0.2676307,46.416534,38.929836,0,32,2.143321291086994,4.052341,3.6935325,13.430471,14.804527,1346.4435,2.2980093955993652,42.275387,342.4,344.04434,342.94177,82.66499999999999,353.205,92.685,622.9867,243.71277,2.261322,0.93484414,21.33056,24.760252,16575.49,33821.727,3.7991730656130565,2.4405833277547124,1.0383479036745287,0.31534860813483806,21.3305606842041,24.760251998901367,6.328925609588623,9.89412784576416,7705,132824,2689,13702,3249,11015,0,62,347,2293,348,0,2387,5890,2347,10558,0.0003131672,0.00017117831,0.00071711,0.0002525091,5.5563516e-05,2.0794607e-05,0.0004691165,0.00042963424,1.6962323e-06,1.4370034e-06,260165.92,523290.5,2266.3303,1481.7905,241207040.0,207305470.0,60.342945,42.836525
98.0,[255],[252],45.030426,38.252074487747684,95278.1,297.04315,,19.620049,0.18967414,0.01707828,0.15502644,0.023541212,0.16326378,0.021898286,-7.418252,-6.425117,0.5746613,0.26407367,46.350094,38.915524,0,26,2.2212572422986363,4.0638056,3.6897848,12.026784,14.436417,1335.0573,2.3206887245178223,41.950325,342.3588,343.9769,342.88956,82.66499999999999,353.205,102.70500000000001,628.00305,244.26918,2.2408352,0.9164386,26.24558,26.54802,16613.553,33590.223,3.945673635468998,2.3588404377107857,0.8785368379733914,0.30530168044350736,26.245580673217773,26.548019409179688,10.423327445983887,9.986522674560547,7705,132824,2653,13694,3293,11484,0,36,147,2351,117,488,2829,5757,2460,10311,0.00031864742,0.00016693934,0.0007365345,0.00025230006,5.0078863e-05,2.0469928e-05,0.00047381845,0.00040762994,1.6490391e-06,1.3689954e-06,285671.94,508980.72,2206.5288,1462.7668,248367250.0,201353380.0,67.35323,53.13991
98.25,[250],[256],46.4339,35.14048532311243,95266.266,297.03772,,17.258028,0.18481529,0.015912775,0.16034164,0.024787974,0.16620089,0.022532837,-3.974193,-9.6642065,0.58384895,0.26186845,46.17309,38.916485,0,4,1.940859718583399,4.0534987,3.6889372,11.691417,13.734927,1323.077,2.3235232830047607,41.656467,342.32214,343.7707,342.8265,82.66499999999999,353.205,82.66499999999999,633.56116,244.87721,2.3526285,0.86567557,26.773832,24.257217,17449.445,32712.148,3.9183780224711326,2.234818406755294,1.0459656084608402,0.31228973685794664,26.773832321166992,24.257217407226562,10.774290084838867,8.264945983886719,7705,132824,2908,14065,3374,11284,0,45,60,2474,323,0,2859,5919,2794,10692,0.00032221407,0.0001586487,0.0007855623,0.00024946942,5.2157182e-05,1.963294e-05,0.00045100306,0.00043448826,1.4072162e-06,1.3526576e-06,253136.38,491207.62,2253.8965,1396.479,235828300.0,213831300.0,59.686302,54.35952
98.5,[252],[251],44.693073,38.14807241578256,95266.75,297.02707,,20.486504,0.1686844,0.015603497,0.15386358,0.024689864,0.15739056,0.02238038,-4.620761,-7.239306,0.5732693,0.25912473,46.165703,38.87201,0,12,2.000177975881067,4.075571,3.6862848,12.738538,13.0365715,1322.8566,2.2954344749450684,41.73551,342.27798,343.9378,342.80045,82.66499999999999,353.205,92.685,628.4618,245.77518,2.2265065,0.86560994,21.245989,18.533863,16507.318,32887.984,3.997029840245735,2.1685176940596653,0.9738471111466476,0.32710576818356035,21.245988845825195,18.533863067626953,9.910332679748535,12.497572898864746,7705,132824,3057,13579,3072,11431,0,50,260,2824,478,0,2199,5775,3002,9771,0.00031316065,0.00015073517,0.00078341115,0.00024997245,5.0989172e-05,1.9165667e-05,0.0004576675,0.00044156585,1.649889e-06,1.3746203e-06,285626.47,477432.6,2239.168,1381.8752,247161650.0,215517420.0,46.128128,44.802532
98.75,[250],[257],44.28533,37.054469281627284,95252.18,297.01736,,16.968105,0.18483889,0.015433508,0.1586431,0.023683758,0.16488385,0.021586878,-4.8294353,-7.424613,0.59336436,0.25544474,46.171883,38.90918,0,6,1.8575915212575642,4.065341,3.6829543,13.462578,13.010724,1312.6467,2.2631258964538574,41.94219,342.23126,343.92856,342.72235,82.66499999999999,353.205,92.685,629.8282,246.75769,2.211239,0.78983706,21.199205,17.50778,16394.127,30182.834,3.712697682237605,2.041619618619975,1.0735760630335187,0.32418816352926866,21.19920539855957,17.507780075073242,10.178430557250977,12.018871307373047,7705,132824,2898,14362,3196,10508,0,47,634,3172,0,0,2369,4840,2870,12497,0.00030440348,0.00013721075,0.00080685026,0.0002471921,5.7032623e-05,1.7259237e-05,0.00043866335,0.0004511437,1.9810323e-06,1.3075327e-06,410902.8,451409.66,2152.2095,1353.2179,230015660.0,221333360.0,43.537415,44.161053
99.0,[251],[249],45.83891,37.54707710204586,95260.66,297.01532,,18.837303,0.18049023,0.014702569,0.15339354,0.02334153,0.15985075,0.021145798,-4.5373735,-5.5791464,0.5678232,0.2517191,46.125328,38.880093,0,5,1.8763329643009279,4.0996237,3.6834817,13.095032,14.075893,1314.4806,2.237633466720581,42.46258,342.20013,343.9257,342.71414,82.66499999999999,353.205,92.685,632.2914,247.29967,2.088354,0.740966,19.120678,25.965696,15483.058,28367.885,3.788131881445611,1.8934241862772612,0.8471394023960562,0.30442062621088295,19.120677947998047,25.965696334838867,9.341877937316895,7.117861747741699,7705,132824,2710,15417,3129,10704,0,50,170,3234,0,0,2755,5025,2620,14189,0.00028400833,0.00013537415,0.00084838737,0.00024226098,4.9106093e-05,1.736651e-05,0.00048219747,0.00043127895,1.59307e-06,1.3077529e-06,425359.53,431541.75,1949.932,1385.5748,251477600.0,206215300.0,57.489277,40.599773
99.25,[251],[253],44.519867,37.80172003791446,95255.12,297.0123,,20.893906,0.24094808,0.015914826,0.16759568,0.023179762,0.18500136,0.021334445,-4.230259,-6.3286953,0.5837646,0.25193954,46.662853,39.032543,0,12,1.9135951839235632,4.1385803,3.6812167,12.058116,13.3766165,1293.1978,2.2250218391418457,42.754932,342.1654,344.6498,342.62564,72.645,353.205,92.685,627.8189,253.24933,2.5212953,0.73128843,15.140384,15.702586,14351.213,29365.62,3.8004776988226054,1.827680326137433,1.060129269893257,0.3341356964634173,15.14038372039795,15.70258617401123,8.162609100341797,9.999332427978516,5957,134572,1584,16854,3035,10867,0,151,114,4067,0,0,2766,4135,1250,15778,0.00033308746,0.00013169409,0.000830943,0.0002497136,5.7385852e-05,1.716029e-05,0.00054246036,0.0004055301,1.2795409e-06,1.3193863e-06,328460.47,414956.47,1951.2749,1384.8168,315904400.0,202730780.0,36.001007,33.48147
99.5,[253],[256],44.69546,36.995779687358485,95273.04,297.00922,,21.565601,0.20954612,0.013145929,0.14946778,0.021183554,0.16379136,0.019140637,-3.8392432,-7.4740853,0.5556633,0.24596436,46.260014,39.024017,0,24,2.6292513548433827,4.050149,3.6761553,11.681752,13.737239,1299.209,2.2251248359680176,42.877983,342.13095,343.9268,342.56897,82.66499999999999,353.205,92.685,629.01666,248.71936,2.1563747,0.69064236,19.80998,19.67484,16097.338,26808.664,3.470579415852386,1.7822163744125035,0.9485900656716278,0.3209745510809597,19.809980392456055,19.674840927124023,9.90447998046875,8.85314655303955,7705,132824,2813,16079,3575,10030,0,83,277,2901,0,0,3107,4584,2697,13645,0.0003155739,0.00012128099,0.00079350587,0.00023863967,4.773082e-05,1.5719217e-05,0.00049965066,0.0004025782,1.1711466e-06,1.3164388e-06,288929.6,398038.03,2081.288,1365.7954,260209570.0,209467970.0,47.364708,41.574635
99.75,[256],[254],44.926914,37.287565512041894,95269.39,297.0024,,23.638966,0.23857659,0.009689813,0.15426862,0.019621396,0.17434849,0.01709706,-5.5189495,-6.2518015,0.5639094,0.24759755,46.293003,39.085835,0,10,2.859912550034882,4.0479445,3.6745584,11.010116,13.017165,1286.2081,2.1849019527435303,43.149616,342.08423,343.96866,342.52673,82.66499999999999,348.195,92.685,625.00037,252.64014,2.2651277,0.6527173,20.166294,14.330639,17013.373,25359.373,4.0645668909543815,1.684876882037848,0.728208368295416,0.30459038638145397,20.16629409790039,14.330638885498047,10.380582809448242,7.838620185852051,7705,128884,2681,16900,3460,10098,0,43,78,2231,22,821,3167,4644,2582,15310,0.00030465337,0.00012461217,0.0007947045,0.00024175229,4.880681e-05,1.5268282e-05,0.00047471398,0.00041807382,1.0723002e-06,1.3275752e-06,291674.2,385669.3,1992.2063,1456.6409,234266350.0,215741060.0,33.163166,41.494286
100.0,[253],[248],46.165146,37.600407377366096,95243.875,296.99792,,21.628418,0.21968913,0.010163848,0.15666527,0.01874359,0.17167713,0.016562814,-4.3392715,-5.5348444,0.5869025,0.23993531,46.07762,38.94753,0,21,2.1156044734947175,4.0910773,3.672141,12.032253,13.345889,1289.649,2.1908159255981445,43.375576,342.05673,343.90817,342.51236,82.66499999999999,353.205,102.70500000000001,634.9929,250.49953,2.2337434,0.6631264,16.028208,15.389683,16724.037,26340.043,4.0960672735602115,1.6560970122760246,0.7175311697451845,0.2980958540996823,16.028207778930664,15.38968276977539,8.268763542175293,8.750999450683594,7705,132824,2640,17031,3360,10959,0,35,67,1863,0,0,3094,6635,2552,15540,0.0003025927,0.00013416969,0.0008436815,0.00023069509,4.906941e-05,1.5821144e-05,0.00047402273,0.0004215463,1.0280745e-06,1.2847684e-06,268859.75,355519.34,1889.5948,1496.4987,256182880.0,220132320.0,35.973194,33.246048
100.25,[248],[252],45.552372,37.52276177175583,95243.86,296.99216,,18.099903,0.21417242,0.009868431,0.14554468,0.018745994,0.16194046,0.016489848,-6.3255377,-7.583662,0.5648474,0.23932882,45.96396,38.931133,0,10,1.9747597894437015,4.0691504,3.6746578,11.322039,13.366631,1273.7717,2.173799514770508,43.44248,342.0244,343.7647,342.4496,82.66499999999999,353.205,92.685,639.774,251.55687,2.3364813,0.6830505,19.495594,19.12502,17441.834,28046.736,3.9385084778304686,1.8137421218010237,0.9427340857166056,0.2859241838894957,19.495594024658203,19.125019073486328,11.180071830749512,8.467065811157227,7705,132824,2665,17260,3473,11016,0,25,230,1983,196,442,2842,6072,1459,15125,0.00033174106,0.00013676599,0.0008397963,0.0002281119,5.2438245e-05,1.527806e-05,0.0004889707,0.00044106183,8.688677e-07,1.2804666e-06,209667.02,336782.56,2098.8062,1453.594,269482600.0,233738260.0,44.549034,39.99014
100.5,[249],[252],46.823444,37.291878419537696,95237.46,296.98624,,26.734837,0.21316653,0.009669099,0.13035128,0.019388674,0.1501127,0.016918598,-7.994076,-8.879906,0.55911404,0.23954423,45.978046,38.90478,0,34,2.050546872739217,4.059651,3.675331,10.967285,13.73736,1260.7275,2.179215908050537,43.347145,341.9977,343.7382,342.40674,82.66499999999999,353.205,82.66499999999999,641.1513,252.09628,2.4312606,0.690962,19.858988,20.469995,18134.773,29309.227,4.092550057488384,1.9317478825180483,0.949080426855859,0.25451235300230746,19.85898780822754,20.469995498657227,10.193009376525879,7.720119476318359,7705,132824,2678,16936,3517,11445,0,32,151,1718,0,0,3166,6833,1868,14447,0.0003346994,0.00014310205,0.00083267764,0.00022246188,5.119427e-05,1.5966803e-05,0.00049494614,0.0004492962,7.038975e-07,1.2931517e-06,171517.55,321076.25,2154.9106,1441.4055,255548820.0,233376320.0,44.704407,42.60949
100.75,[252],[254],47.077663,38.93841891134939,95224.74,296.97437,,20.079084,0.21277438,0.0106060095,0.1310869,0.019401442,0.1504905,0.01716562,-7.0720916,-6.737509,0.57676154,0.2390827,46.188564,38.966625,0,22,1.8411199673590624,4.0377073,3.674839,13.459455,14.417749,1245.1958,2.1955199241638184,43.103054,341.96732,343.83792,342.37503,82.66499999999999,348.195,102.70500000000001,637.46704,255.2705,2.3897686,0.7134577,20.889746,22.345665,17825.283,30521.008,3.872800245745806,2.1095989131190014,0.906339201970584,0.2723992546353545,20.889745712280273,22.345664978027344,9.471688270568848,12.541736602783203,7705,128884,2469,17158,3730,10529,0,37,105,1946,0,318,3422,5386,1803,14566,0.0003245372,0.00013197167,0.0008200514,0.00021964328,5.189007e-05,1.7193992e-05,0.00049545185,0.0004358393,8.9315705e-07,1.3453595e-06,196332.08,328264.25,2124.791,1432.6567,253143360.0,219931630.0,51.255493,43.6996
101.0,[255],[258],46.085815,36.9703414940065,95227.32,296.97025,,21.576027,0.20811945,0.011606871,0.12090988,0.019915443,0.14169636,0.017803699,-4.671559,-7.186225,0.54552853,0.23550871,46.230785,39.026028,0,24,1.9823520345631596,4.030617,3.673193,12.407778,14.4403715,1234.3894,2.2003684043884277,43.01243,341.94775,343.96402,342.31934,82.66499999999999,348.195,92.685,629.0014,255.31908,2.3560543,0.65037537,20.309523,25.722725,17682.188,27925.168,3.84944392816564,2.07530146538707,1.050271036752904,0.2686558737706854,20.30952262878418,25.72272491455078,9.597817420959473,8.641947746276855,7705,128884,2763,17232,3501,9393,0,51,187,2756,0,0,3130,4188,2696,14746,0.00032234157,0.00011959972,0.00076133665,0.00021637388,4.6473895e-05,1.5555572e-05,0.0004980715,0.00040556715,1.0014961e-06,1.2673419e-06,200779.22,313064.28,2143.4763,1394.448,250618990.0,217775120.0,57.892006,43.0894
